271,91,1,0
272,91,128,1
273,91,101,2
274,92,1,0
275,92,39,1
276,92,102,2
277,93,1,0
278,93,128,1
279,93,104,2
280,94,1,0
281,94,128,1
282,94,108,2
283,95,1,0
284,95,128,1
285,95,110,2
286,96,1,0
287,96,128,1
288,96,111,2
289,97,1,0
290,97,128,1
291,97,112,2
292,98,1,0
293,98,138,1
294,98,116,2
295,99,1,0
296,99,17,1
297,99,117,2
298,100,1,0
299,100,12,1
300,100,120,2
301,101,1,0
302,101,128,1
303,102,1,0
304,102,129,1
305,103,1,0
306,103,129,1
307,103,134,2
308,104,1,0
309,104,139,1
310,104,137,2
311,105,1,0
312,105,138,1
313,106,1,0
314,106,139,1
315,106,141,2
316,107,1,0
317,107,128,1
318,107,142,2
319,108,1,0
320,108,128,1
321,108,144,2
322,109,1,0
323,109,139,1
324,109,157,2
325,110,1,0
326,110,15,1
327,110,159,2
328,111,1,0
329,111,138,1
330,111,175,2
331,112,1,0
332,112,139,1
333,112,177,2
334,113,1,0
335,113,138,1
336,113,178,2
337,114,1,0
338,114,17,1
339,114,179,2
340,115,2,0
341,115,6,1
342,115,3,2
343,116,2,0
344,116,6,1
345,117,2,0
346,117,12,1
347,118,2,0
348,118,12,1
349,118,13,2
350,119,2,0
351,119,9,1
352,119,15,2
353,120,2,0
354,120,6,1
355,120,17,2
356,121,2,0
357,121,12,1
358,121,18,2
359,122,2,0
360,122,0,1
361,122,21,2
362,123,2,0
363,123,12,1
364,123,36,2
365,124,2,0
366,124,0,1
367,124,37,2
368,125,2,0
369,125,6,1
370,125,43,2
371,126,2,0
372,126,9,1
373,126,48,2
374,127,2,0
375,127,135,1
376,127,52,2
377,128,2,0
378,128,6,1
379,128,55,2
380,129,2,0
381,129,0,1
382,129,57,2
383,130,2,0
384,130,0,1
385,130,66,2
386,131,2,0
387,131,7,1
388,131,83,2
389,132,2,0
390,132,0,1
391,132,85,2
392,133,2,0
393,133,143,1
394,133,88,2
395,134,2,0
396,134,0,1
397,134,89,2
398,135,2,0
399,135,133,1
400,135,96,2
401,136,2,0
402,136,133,1
403,136,97,2
404,137,2,0
405,137,133,1
406,137,98,2
407,138,2,0
408,138,135,1
409,138,101,2
410,139,2,0
411,139,7,1
412,139,106,2
413,140,2,0
414,140,5,1
415,140,109,2
416,141,2,0
417,141,133,1
418,141,113,2
419,142,2,0
420,142,5,1
421,142,115,2
422,143,2,0
423,143,6,1
424,143,118,2
425,144,2,0
426,144,133,1
427,144,131,2
428,145,2,0
429,145,0,1
430,145,132,2
431,146,2,0
432,146,0,1
433,146,133,2
434,147,2,0
435,147,0,1
436,147,135,2
437,148,2,0
438,148,0,1
439,148,138,2
440,149,2,0
441,149,5,1
442,149,140,2
443,150,2,0
444,150,0,1
445,150,143,2
446,151,2,0
447,151,0,1
448,151,144,2
449,152,2,0
450,152,20,1
451,152,148,2
452,153,2,0
453,153,5,1
454,153,150,2
455,154,2,0
456,154,5,1
457,154,152,2
458,155,2,0
459,155,9,1
460,155,160,2
461,156,2,0
462,156,5,1
463,156,161,2
464,157,2,0
465,157,5,1
466,157,163,2
467,158,2,0
468,158,6,1
469,158,166,2
470,159,2,0
471,159,133,1
472,159,168,2
473,160,2,0
474,160,137,1
475,160,169,2
476,161,2,0
477,161,138,1
478,161,172,2
479,162,2,0
480,162,5,1
481,162,177,2
482,163,3,0
483,163,6,1
484,164,3,0
485,164,8,1
486,164,7,2
487,165,3,0
488,165,12,1
489,165,10,2
490,166,3,0
491,166,6,1
492,166,11,2
493,167,3,0
494,167,6,1
495,167,17,2
496,168,3,0
497,168,12,1
498,168,18,2
499,169,3,0
500,169,12,1
501,169,19,2
502,170,3,0
503,170,12,1
504,170,20,2
505,171,3,0
506,171,8,1
507,171,25,2
508,172,3,0
509,172,13,1
510,172,29,2
511,173,3,0
512,173,6,1
513,173,44,2
514,174,3,0
515,174,151,1
516,174,45,2
517,175,3,0
518,175,133,1
519,175,53,2
520,176,3,0
521,176,6,1
522,176,55,2
523,177,3,0
524,177,155,1
525,177,56,2
526,178,3,0
527,178,133,1
528,178,58,2
529,179,3,0
530,179,133,1
531,179,59,2
532,180,3,0
533,180,6,1
534,180,60,2
535,181,3,0
536,181,13,1
537,181,62,2
538,182,3,0
539,182,12,1
540,182,63,2
541,183,3,0
542,183,17,1
543,183,74,2
544,184,3,0
545,184,133,1
546,184,75,2
547,185,3,0
548,185,6,1
549,185,77,2
550,186,3,0
551,186,24,1
552,186,82,2
553,187,3,0
554,187,12,1
555,187,87,2
556,188,3,0
557,188,8,1
558,188,89,2
559,189,3,0
560,189,133,1
561,189,98,2
562,190,3,0
563,190,133,1
564,190,103,2
565,191,3,0
566,191,8,1
567,191,104,2
568,192,3,0
569,192,133,1
570,192,105,2
571,193,3,0
572,193,6,1
573,193,111,2
574,194,3,0
575,194,13,1
576,194,114,2
577,195,3,0
578,195,6,1
579,195,115,2
580,196,3,0
581,196,6,1
582,196,118,2
583,197,3,0
584,197,12,1
585,197,120,2
586,198,3,0
587,198,6,1
588,198,121,2
589,199,3,0
590,199,16,1
591,199,123,2
592,200,3,0
593,200,133,1
594,200,127,2
595,201,3,0
596,201,6,1
597,201,135,2
598,202,3,0
599,202,133,1
600,202,137,2
601,203,3,0
602,203,133,1
603,203,138,2
604,204,3,0
605,204,6,1
606,204,140,2
607,205,3,0
608,205,8,1
609,205,141,2
610,206,3,0
611,206,6,1
612,206,144,2
613,207,3,0
614,207,13,1
615,207,145,2
616,208,3,0
617,208,6,1
618,208,154,2
619,209,3,0
620,209,8,1
621,209,155,2
622,210,3,0
623,210,12,1
624,210,160,2
625,211,3,0
626,211,133,1
627,211,161,2
628,212,3,0
629,212,133,1
630,212,162,2
631,213,3,0
632,213,6,1
633,213,167,2
634,214,3,0
635,214,133,1
636,214,168,2
637,215,4,0
638,215,17,1
639,215,6,2
640,216,4,0
641,216,8,1
642,216,7,2
643,217,4,0
644,217,136,1
645,217,11,2
646,218,4,0
647,218,131,1
648,218,12,2
649,219,4,0
650,219,132,1
651,219,17,2
652,220,4,0
653,220,25,1
654,220,18,2
655,221,4,0
656,221,15,1
657,221,19,2
658,222,4,0
659,222,136,1
660,222,20,2
661,223,4,0
662,223,132,1
663,223,21,2
664,224,4,0
665,224,23,1
666,224,22,2
667,225,4,0
668,225,131,1
669,225,29,2
670,226,4,0
671,226,131,1
672,226,35,2
673,227,4,0
674,227,25,1
675,227,36,2
676,228,4,0
677,228,132,1
678,228,39,2
679,229,4,0
680,229,13,1
681,229,42,2
682,230,4,0
683,230,15,1
684,230,43,2
685,231,4,0
686,231,160,1
687,231,44,2
688,232,4,0
689,232,136,1
690,232,50,2
691,233,4,0
692,233,131,1
693,233,55,2
694,234,4,0
695,234,23,1
696,234,56,2
697,235,4,0
698,235,13,1
699,235,62,2
700,236,4,0
701,236,131,1
702,236,67,2
703,237,4,0
704,237,131,1
705,237,68,2
706,238,4,0
707,238,25,1
708,238,70,2
709,239,4,0
710,239,160,1
711,239,73,2
712,240,4,0
713,240,131,1
714,240,76,2
715,241,4,0
716,241,8,1
717,241,77,2
718,242,4,0
719,242,44,1
720,242,80,2
721,243,4,0
722,243,13,1
723,243,81,2
724,244,4,0
725,244,8,1
726,244,83,2
727,245,4,0
728,245,131,1
729,245,86,2
730,246,4,0
731,246,132,1
732,246,91,2
733,247,4,0
734,247,31,1
735,247,94,2
736,248,4,0
737,248,13,1
738,248,97,2
739,249,4,0
740,249,136,1
741,249,102,2
742,250,4,0
743,250,132,1
744,250,107,2
745,251,4,0
746,251,154,1
747,251,108,2
748,252,4,0
749,252,131,1
750,252,111,2
751,253,4,0
752,253,17,1
753,253,116,2
754,254,4,0
755,254,131,1
756,254,119,2
757,255,4,0
758,255,13,1
759,255,120,2
760,256,4,0
761,256,136,1
762,256,128,2
763,257,4,0
764,257,15,1
765,257,130,2
766,258,4,0
767,258,132,1
768,258,141,2
769,259,4,0
770,259,132,1
771,259,143,2
772,260,4,0
773,260,13,1
774,260,147,2
775,261,4,0
776,261,131,1
777,261,150,2
778,262,4,0
779,262,136,1
780,262,151,2
781,263,4,0
782,263,8,1
783,263,169,2
784,264,4,0
785,264,131,1
786,264,170,2
787,265,4,0
788,265,8,1
789,265,173,2
790,266,5,0
791,266,2,1
792,266,6,2
793,267,5,0
794,267,2,1
795,267,7,2
796,268,5,0
797,268,130,1
798,268,10,2
799,269,5,0
800,269,11,1
801,269,13,2
802,270,5,0
803,270,9,1
804,270,19,2
805,271,5,0
806,271,2,1
807,271,22,2
808,272,5,0
809,272,2,1
810,272,23,2
811,273,5,0
812,273,19,1
813,273,26,2
814,274,5,0
815,274,144,1
816,274,29,2
817,275,5,0
818,275,156,1
819,275,30,2
820,276,5,0
821,276,152,1
822,276,31,2
823,277,5,0
824,277,144,1
825,277,39,2
826,278,5,0
827,278,11,1
828,278,47,2
829,279,5,0
830,279,135,1
831,279,52,2
832,280,5,0
833,280,135,1
834,280,54,2
835,281,5,0
836,281,130,1
837,281,64,2
838,282,5,0
839,282,135,1
840,282,66,2
841,283,5,0
842,283,2,1
843,283,73,2
844,284,5,0
845,284,137,1
846,284,75,2
847,285,5,0
848,285,2,1
849,285,77,2
850,286,5,0
851,286,2,1
852,286,79,2
853,287,5,0
854,287,135,1
855,287,82,2
856,288,5,0
857,288,130,1
858,288,83,2
859,289,5,0
860,289,2,1
861,289,85,2
862,290,5,0
863,290,2,1
864,290,91,2
865,291,5,0
866,291,144,1
867,291,92,2
868,292,5,0
869,292,135,1
870,292,95,2
871,293,5,0
872,293,135,1
873,293,102,2
874,294,5,0
875,294,27,1
876,294,104,2
877,295,5,0
878,295,2,1
879,295,105,2
880,296,5,0
881,296,135,1
882,296,106,2
883,297,5,0
884,297,2,1
885,297,108,2
886,298,5,0
887,298,2,1
888,298,111,2
889,299,5,0
890,299,130,1
891,299,116,2
892,300,5,0
893,300,2,1
894,300,117,2
895,301,5,0
896,301,9,1
897,301,125,2
898,302,5,0
899,302,2,1
900,302,126,2
901,303,5,0
902,303,135,1
903,303,128,2
904,304,5,0
905,304,130,1
906,304,129,2
907,305,5,0
908,305,135,1
909,305,134,2
910,306,5,0
911,306,2,1
912,306,135,2
913,307,5,0
914,307,2,1
915,307,137,2
916,308,5,0
917,308,2,1
918,308,138,2
919,309,5,0
920,309,9,1
921,309,141,2
922,310,5,0
923,310,140,1
924,310,144,2
925,311,5,0
926,311,147,1
927,311,145,2
928,312,5,0
929,312,11,1
930,312,150,2
931,313,5,0
932,313,20,1
933,313,152,2
934,314,5,0
935,314,144,1
936,314,153,2
937,315,5,0
938,315,2,1
939,315,155,2
940,316,5,0
941,316,2,1
942,316,160,2
943,317,5,0
944,317,2,1
945,317,162,2
946,318,5,0
947,318,11,1
948,318,163,2
949,319,5,0
950,319,130,1
951,319,164,2
952,320,5,0
953,320,135,1
954,320,167,2
955,321,5,0
956,321,130,1
957,321,171,2
958,322,5,0
959,322,2,1
960,322,173,2
961,323,6,0
962,323,129,1
963,323,7,2
964,324,6,0
965,324,3,1
966,324,8,2
967,325,6,0
968,325,129,1
969,325,11,2
970,326,6,0
971,326,129,1
972,326,13,2
973,327,6,0
974,327,140,1
975,327,19,2
976,328,6,0
977,328,2,1
978,328,20,2
979,329,6,0
980,329,2,1
981,329,23,2
982,330,6,0
983,330,129,1
984,330,28,2
985,331,6,0
986,331,144,1
987,331,29,2
988,332,6,0
989,332,3,1
990,332,35,2
991,333,6,0
992,333,129,1
993,333,36,2
994,334,6,0
995,334,129,1
996,334,38,2
997,335,6,0
998,335,129,1
999,335,44,2
1000,336,6,0
1001,336,135,1
1002,336,45,2
1003,337,6,0
1004,337,135,1
1005,337,46,2
1006,338,6,0
1007,338,3,1
1008,338,47,2
1009,339,6,0
1010,339,135,1
1011,339,49,2
1012,340,6,0
1013,340,135,1
1014,340,54,2
1015,341,6,0
1016,341,3,1
1017,341,56,2
1018,342,6,0
1019,342,129,1
1020,342,60,2
1021,343,6,0
1022,343,129,1
1023,343,61,2
1024,344,6,0
1025,344,2,1
1026,344,62,2
1027,345,6,0
1028,345,129,1
1029,345,67,2
1030,346,6,0
1031,346,2,1
1032,346,68,2
1033,347,6,0
1034,347,129,1
1035,347,69,2
1036,348,6,0
1037,348,129,1
1038,348,75,2
1039,349,6,0
1040,349,17,1
1041,349,78,2
1042,350,6,0
1043,350,2,1
1044,350,79,2
1045,351,6,0
1046,351,27,1
1047,351,83,2
1048,352,6,0
1049,352,11,1
1050,352,90,2
1051,353,6,0
1052,353,140,1
1053,353,94,2
1054,354,6,0
1055,354,2,1
1056,354,96,2
1057,355,6,0
1058,355,2,1
1059,355,98,2
1060,356,6,0
1061,356,11,1
1062,356,99,2
1063,357,6,0
1064,357,129,1
1065,357,100,2
1066,358,6,0
1067,358,129,1
1068,358,101,2
1069,359,6,0
1070,359,129,1
1071,359,104,2
1072,360,6,0
1073,360,2,1
1074,360,105,2
1075,361,6,0
1076,361,140,1
1077,361,107,2
1078,362,6,0
1079,362,2,1
1080,362,108,2
1081,363,6,0
1082,363,3,1
1083,363,112,2
1084,364,6,0
1085,364,3,1
1086,364,114,2
1087,365,6,0
1088,365,135,1
1089,365,119,2
1090,366,6,0
1091,366,2,1
1092,366,121,2
1093,367,6,0
1094,367,144,1
1095,367,125,2
1096,368,6,0
1097,368,129,1
1098,368,126,2
1099,369,6,0
1100,369,135,1
1101,369,128,2
1102,370,6,0
1103,370,135,1
1104,370,131,2
1105,371,6,0
1106,371,2,1
1107,371,138,2
1108,372,6,0
1109,372,2,1
1110,372,143,2
1111,373,6,0
1112,373,2,1
1113,373,147,2
1114,374,6,0
1115,374,23,1
1116,374,148,2
1117,375,6,0
1118,375,3,1
1119,375,151,2
1120,376,6,0
1121,376,3,1
1122,376,153,2
1123,377,6,0
1124,377,3,1
1125,377,161,2
1126,378,6,0
1127,378,144,1
1128,378,171,2
1129,379,6,0
1130,379,11,1
1131,379,172,2
1132,380,6,0
1133,380,3,1
1134,380,177,2
1135,381,6,0
1136,381,2,1
1137,381,178,2
1138,382,6,0
1139,382,17,1
1140,382,179,2
1141,383,7,0
1142,383,129,1
1143,383,9,2
1144,384,7,0
1145,384,2,1
1146,384,12,2
1147,385,7,0
1148,385,130,1
1149,385,14,2
1150,386,7,0
1151,386,130,1
1152,386,15,2
1153,387,7,0
1154,387,2,1
1155,387,16,2
1156,388,7,0
1157,388,14,1
1158,388,19,2
1159,389,7,0
1160,389,2,1
1161,389,20,2
1162,390,7,0
1163,390,10,1
1164,390,21,2
1165,391,7,0
1166,391,32,1
1167,391,30,2
1168,392,7,0
1169,392,10,1
1170,392,34,2
1171,393,7,0
1172,393,23,1
1173,393,43,2
1174,394,7,0
1175,394,129,1
1176,394,44,2
1177,395,7,0
1178,395,129,1
1179,395,50,2
1180,396,7,0
1181,396,29,1
1182,396,51,2
1183,397,7,0
1184,397,23,1
1185,397,54,2
1186,398,7,0
1187,398,130,1
1188,398,56,2
1189,399,7,0
1190,399,129,1
1191,399,66,2
1192,400,7,0
1193,400,2,1
1194,400,77,2
1195,401,7,0
1196,401,26,1
1197,401,78,2
1198,402,7,0
1199,402,130,1
1200,402,83,2
1201,403,7,0
1202,403,2,1
1203,403,85,2
1204,404,7,0
1205,404,2,1
1206,404,93,2
1207,405,7,0
1208,405,151,1
1209,405,94,2
1210,406,7,0
1211,406,2,1
1212,406,103,2
1213,407,7,0
1214,407,2,1
1215,407,108,2
1216,408,7,0
1217,408,2,1
1218,408,111,2
1219,409,7,0
1220,409,32,1
1221,409,114,2
1222,410,7,0
1223,410,2,1
1224,410,121,2
1225,411,7,0
1226,411,14,1
1227,411,123,2
1228,412,7,0
1229,412,26,1
1230,412,128,2
1231,413,7,0
1232,413,129,1
1233,413,130,2
1234,414,7,0
1235,414,23,1
1236,414,136,2
1237,415,7,0
1238,415,129,1
1239,415,145,2
1240,416,7,0
1241,416,130,1
1242,416,148,2
1243,417,7,0
1244,417,129,1
1245,417,150,2
1246,418,7,0
1247,418,29,1
1248,418,152,2
1249,419,7,0
1250,419,129,1
1251,419,154,2
1252,420,7,0
1253,420,129,1
1254,420,158,2
1255,421,7,0
1256,421,2,1
1257,421,160,2
1258,422,7,0
1259,422,2,1
1260,422,165,2
1261,423,7,0
1262,423,130,1
1263,423,171,2
1264,424,7,0
1265,424,130,1
1266,424,172,2
1267,425,7,0
1268,425,130,1
1269,425,176,2
1270,426,7,0
1271,426,8,1
1272,426,177,2
1273,427,8,0
1274,427,134,1
1275,427,9,2
1276,428,8,0
1277,428,7,1
1278,428,14,2
1279,429,8,0
1280,429,140,1
1281,429,19,2
1282,430,8,0
1283,430,4,1
1284,430,23,2
1285,431,8,0
1286,431,4,1
1287,431,25,2
1288,432,8,0
1289,432,141,1
1290,432,30,2
1291,433,8,0
1292,433,4,1
1293,433,33,2
1294,434,8,0
1295,434,3,1
1296,434,38,2
1297,435,8,0
1298,435,134,1
1299,435,39,2
1300,436,8,0
1301,436,4,1
1302,436,44,2
1303,437,8,0
1304,437,135,1
1305,437,45,2
1306,438,8,0
1307,438,131,1
1308,438,53,2
1309,439,8,0
1310,439,3,1
1311,439,56,2
1312,440,8,0
1313,440,3,1
1314,440,60,2
1315,441,8,0
1316,441,4,1
1317,441,61,2
1318,442,8,0
1319,442,134,1
1320,442,65,2
1321,443,8,0
1322,443,131,1
1323,443,68,2
1324,444,8,0
1325,444,134,1
1326,444,73,2
1327,445,8,0
1328,445,135,1
1329,445,85,2
1330,446,8,0
1331,446,4,1
1332,446,86,2
1333,447,8,0
1334,447,135,1
1335,447,87,2
1336,448,8,0
1337,448,134,1
1338,448,95,2
1339,449,8,0
1340,449,4,1
1341,449,97,2
1342,450,8,0
1343,450,3,1
1344,450,98,2
1345,451,8,0
1346,451,4,1
1347,451,100,2
1348,452,8,0
1349,452,135,1
1350,452,101,2
1351,453,8,0
1352,453,137,1
1353,453,105,2
1354,454,8,0
1355,454,134,1
1356,454,108,2
1357,455,8,0
1358,455,3,1
1359,455,112,2
1360,456,8,0
1361,456,4,1
1362,456,113,2
1363,457,8,0
1364,457,137,1
1365,457,118,2
1366,458,8,0
1367,458,3,1
1368,458,120,2
1369,459,8,0
1370,459,7,1
1371,459,121,2
1372,460,8,0
1373,460,131,1
1374,460,125,2
1375,461,8,0
1376,461,3,1
1377,461,126,2
1378,462,8,0
1379,462,131,1
1380,462,135,2
1381,463,8,0
1382,463,4,1
1383,463,136,2
1384,464,8,0
1385,464,137,1
1386,464,139,2
1387,465,8,0
1388,465,141,1
1389,466,8,0
1390,466,135,1
1391,466,146,2
1392,467,8,0
1393,467,3,1
1394,467,151,2
1395,468,8,0
1396,468,3,1
1397,468,153,2
1398,469,8,0
1399,469,4,1
1400,469,160,2
1401,470,8,0
1402,470,4,1
1403,470,162,2
1404,471,8,0
1405,471,134,1
1406,471,166,2
1407,472,8,0
1408,472,3,1
1409,472,168,2
1410,473,8,0
1411,473,4,1
1412,473,170,2
1413,474,8,0
1414,474,4,1
1415,474,173,2
1416,475,8,0
1417,475,3,1
1418,475,176,2
1419,476,8,0
1420,476,3,1
1421,476,177,2
1422,477,9,0
1423,477,129,1
1424,477,11,2
1425,478,9,0
1426,478,25,1
1427,478,18,2
1428,479,9,0
1429,479,5,1
1430,479,19,2
1431,480,9,0
1432,480,132,1
1433,480,21,2
1434,481,9,0
1435,481,130,1
1436,481,27,2
1437,482,9,0
1438,482,141,1
1439,482,31,2
1440,483,9,0
1441,483,129,1
1442,483,32,2
1443,484,9,0
1444,484,2,1
1445,484,37,2
1446,485,9,0
1447,485,129,1
1448,485,41,2
1449,486,9,0
1450,486,130,1
1451,486,45,2
1452,487,9,0
1453,487,139,1
1454,487,46,2
1455,488,9,0
1456,488,130,1
1457,488,48,2
1458,489,9,0
1459,489,129,1
1460,489,50,2
1461,490,9,0
1462,490,134,1
1463,490,51,2
1464,491,9,0
1465,491,137,1
1466,491,52,2
1467,492,9,0
1468,492,2,1
1469,492,63,2
1470,493,9,0
1471,493,2,1
1472,493,68,2
1473,494,9,0
1474,494,129,1
1475,494,70,2
1476,495,9,0
1477,495,129,1
1478,495,75,2
1479,496,9,0
1480,496,5,1
1481,496,81,2
1482,497,9,0
1483,497,137,1
1484,497,82,2
1485,498,9,0
1486,498,130,1
1487,498,87,2
1488,499,9,0
1489,499,130,1
1490,499,90,2
1491,500,9,0
1492,500,132,1
1493,500,92,2
1494,501,9,0
1495,501,2,1
1496,501,96,2
1497,502,9,0
1498,502,129,1
1499,502,100,2
1500,503,9,0
1501,503,2,1
1502,503,108,2
1503,504,9,0
1504,504,2,1
1505,504,110,2
1506,505,9,0
1507,505,129,1
1508,505,115,2
1509,506,9,0
1510,506,130,1
1511,506,119,2
1512,507,9,0
1513,507,140,1
1514,507,120,2
1515,508,9,0
1516,508,2,1
1517,508,122,2
1518,509,9,0
1519,509,5,1
1520,509,123,2
1521,510,9,0
1522,510,130,1
1523,510,127,2
1524,511,9,0
1525,511,129,1
1526,512,9,0
1527,512,132,1
1528,512,131,2
1529,513,9,0
1530,513,129,1
1531,513,133,2
1532,514,9,0
1533,514,2,1
1534,514,135,2
1535,515,9,0
1536,515,132,1
1537,515,139,2
1538,516,9,0
1539,516,2,1
1540,516,142,2
1541,517,9,0
1542,517,5,1
1543,517,144,2
1544,518,9,0
1545,518,130,1
1546,518,148,2
1547,519,9,0
1548,519,2,1
1549,519,149,2
1550,520,9,0
1551,520,129,1
1552,520,154,2
1553,521,9,0
1554,521,2,1
1555,521,157,2
1556,522,9,0
1557,522,130,1
1558,522,159,2
1559,523,9,0
1560,523,129,1
1561,523,162,2
1562,524,9,0
1563,524,129,1
1564,524,168,2
1565,525,9,0
1566,525,130,1
1567,525,170,2
1568,526,9,0
1569,526,130,1
1570,526,172,2
1571,527,9,0
1572,527,2,1
1573,527,174,2
1574,528,9,0
1575,528,130,1
1576,528,176,2
1577,529,9,0
1578,529,2,1
1579,529,178,2
1580,530,10,0
1581,530,130,1
1582,530,15,2
1583,531,10,0
1584,531,135,1
1585,531,17,2
1586,532,10,0
1587,532,12,1
1588,532,19,2
1589,533,10,0
1590,533,148,1
1591,533,34,2
1592,534,10,0
1593,534,130,1
1594,534,38,2
1595,535,10,0
1596,535,148,1
1597,535,39,2
1598,536,10,0
1599,536,159,1
1600,536,40,2
1601,537,10,0
1602,537,21,1
1603,537,41,2
1604,538,10,0
1605,538,135,1
1606,538,42,2
1607,539,10,0
1608,539,135,1
1609,539,52,2
1610,540,10,0
1611,540,135,1
1612,540,53,2
1613,541,10,0
1614,541,135,1
1615,541,54,2
1616,542,10,0
1617,542,135,1
1618,542,59,2
1619,543,10,0
1620,543,148,1
1621,543,68,2
1622,544,10,0
1623,544,135,1
1624,544,69,2
1625,545,10,0
1626,545,130,1
1627,545,73,2
1628,546,10,0
1629,546,12,1
1630,546,81,2
1631,547,10,0
1632,547,135,1
1633,547,85,2
1634,548,10,0
1635,548,130,1
1636,548,87,2
1637,549,10,0
1638,549,130,1
1639,549,89,2
1640,550,10,0
1641,550,26,1
1642,550,94,2
1643,551,10,0
1644,551,7,1
1645,551,95,2
1646,552,10,0
1647,552,34,1
1648,552,98,2
1649,553,10,0
1650,553,7,1
1651,553,99,2
1652,554,10,0
1653,554,159,1
1654,554,105,2
1655,555,10,0
1656,555,7,1
1657,555,106,2
1658,556,10,0
1659,556,130,1
1660,556,108,2
1661,557,10,0
1662,557,23,1
1663,557,109,2
1664,558,10,0
1665,558,130,1
