494,454,True,2017-01-04 16:41:21,0:17:00
495,807,False,2023-01-10 15:54:23,0:43:00
496,43,True,2015-03-28 03:31:21,0:19:00
497,910,True,2021-08-28 07:28:28,0:26:00
498,293,True,2014-11-17 01:53:33,0:12:00
499,599,False,2015-12-06 00:19:54,0:41:00
500,381,True,2019-07-13 00:08:21,0:06:00
501,25,False,2011-04-19 18:33:16,0:28:00
502,113,False,2013-11-13 10:06:00,0:31:00
503,659,False,2011-08-21 11:36:33,0:13:00
504,274,True,2020-07-21 03:15:48,0:44:00
505,875,True,2020-09-17 10:09:51,0:07:00
506,107,False,2022-10-05 18:21:44,0:30:00
507,954,False,2017-06-02 16:22:08,0:18:00
508,572,True,2014-03-01 03:18:04,0:30:00
509,726,True,2020-06-09 00:47:36,0:23:00
510,441,True,2012-04-23 14:21:03,0:37:00
511,776,True,2016-03-14 11:41:07,0:45:00
512,521,True,2016-03-14 10:16:52,0:19:00
513,180,True,2017-09-01 20:46:29,0:25:00
514,553,False,2023-03-15 10:06:08,0:25:00
515,800,True,2018-02-16 16:00:32,0:38:00
516,209,False,2013-01-08 06:03:56,0:29:00
517,134,True,2016-11-22 03:47:51,0:29:00
518,381,False,2017-09-04 22:00:48,0:25:00
519,837,True,2016-12-08 05:53:31,0:12:00
520,970,True,2012-02-16 11:00:10,0:06:00
521,362,False,2018-11-18 10:12:06,0:21:00
522,782,False,2019-06-16 13:38:25,0:25:00
523,10,True,2010-12-12 15:57:46,0:05:00
524,737,True,2021-06-09 22:58:48,0:09:00
525,579,True,2012-12-13 11:11:04,0:33:00
526,879,False,2017-03-22 05:21:01,0:05:00
527,978,True,2018-01-20 23:11:05,0:38:00
528,69,True,2015-09-28 22:59:36,0:06:00
529,160,True,2012-06-06 22:17:56,0:40:00
530,21,True,2021-07-20 01:06:22,0:32:00
531,270,True,2019-09-02 12:04:46,0:15:00
532,384,True,2019-07-31 04:52:27,0:10:00
533,632,False,2022-12-31 02:45:08,0:17:00
534,852,False,2021-03-19 04:54:41,0:11:00
535,263,True,2015-08-10 20:05:17,0:05:00
536,841,True,2010-06-23 23:02:12,0:29:00
537,127,True,2010-11-28 08:42:23,0:26:00
538,795,False,2019-09-27 22:51:23,0:40:00
539,392,True,2017-08-16 19:12:43,0:32:00
540,238,False,2023-03-03 07:06:01,0:24:00
541,239,False,2011-01-24 19:00:41,0:20:00
542,899,True,2016-06-29 15:46:05,0:42:00
543,642,False,2012-05-26 18:38:02,0:09:00
544,216,False,2016-03-12 17:53:41,0:30:00
545,590,True,2014-11-30 10:41:41,0:31:00
546,253,False,2021-12-27 02:24:46,0:18:00
547,310,True,2016-05-21 03:55:31,0:40:00
548,456,False,2010-01-02 13:46:00,0:21:00
549,702,False,2011-12-26 17:41:43,0:29:00
550,927,False,2010-12-14 08:31:22,0:13:00
551,274,False,2012-04-14 18:48:02,0:24:00
552,959,False,2020-04-19 22:52:34,0:29:00
553,2,True,2012-04-08 02:21:25,0:07:00
554,707,False,2011-05-30 20:36:08,0:22:00
555,817,False,2019-06-27 10:13:31,0:05:00
556,643,False,2013-03-29 10:27:37,0:14:00
557,797,True,2012-06-08 20:26:55,0:12:00
558,637,True,2016-03-31 06:19:02,0:29:00
559,791,True,2021-06-14 09:24:01,0:41:00
